timestamp,accumulated_power,heart_rate,137,138,enhanced_speed,power,90,cadence,distance
2023-10-08 13:35:22+00:00,1448808,151.0,73.0,73.0,4.301,340.0,0.0,89.0,16176.55
2023-10-08 13:35:23+00:00,1449152,151.0,73.0,73.0,4.311,344.0,0.0,89.0,16180.45
2023-10-08 13:35:24+00:00,1449501,151.0,73.0,73.0,4.311,349.0,0.0,89.0,16184.47
2023-10-08 13:35:25+00:00,1449847,151.0,73.0,73.0,4.311,346.0,0.0,88.0,16188.6
2023-10-08 13:35:26+00:00,1450192,150.0,73.0,73.0,4.311,345.0,0.0,88.0,16193.0
2023-10-08 13:35:27+00:00,1450536,151.0,73.0,73.0,4.311,344.0,0.0,88.0,16197.44
2023-10-08 13:35:28+00:00,1450879,150.0,73.0,73.0,4.311,343.0,0.0,88.0,16201.45
2023-10-08 13:35:29+00:00,1451220,150.0,73.0,73.0,4.311,341.0,0.0,88.0,16205.57
2023-10-08 13:35:30+00:00,1451560,149.0,73.0,73.0,4.311,340.0,0.0,88.0,16209.51
2023-10-08 13:35:31+00:00,1451897,149.0,73.0,73.0,4.301,337.0,0.0,88.0,16213.33
2023-10-08 13:35:32+00:00,1452234,150.0,73.0,73.0,4.301,337.0,0.0,88.0,16217.78
2023-10-08 13:35:33+00:00,1452566,149.0,73.0,73.0,4.292,332.0,0.0,88.0,16222.13
2023-10-08 13:35:34+00:00,1452898,150.0,73.0,73.0,4.292,332.0,0.0,88.0,16226.03
2023-10-08 13:35:35+00:00,1453230,149.0,73.0,73.0,4.292,332.0,0.0,88.0,16230.1
2023-10-08 13:35:36+00:00,1453566,149.0,73.0,73.0,4.292,336.0,0.0,88.0,16234.12
2023-10-08 13:35:37+00:00,1453901,149.0,73.0,73.0,4.283,335.0,0.0,88.0,16238.91
2023-10-08 13:35:38+00:00,1454239,149.0,73.0,73.0,4.283,338.0,0.0,88.0,16243.18
2023-10-08 13:35:39+00:00,1454580,149.0,73.0,73.0,4.283,341.0,0.0,88.0,16247.02
2023-10-08 13:35:40+00:00,1454922,149.0,73.0,73.0,4.283,342.0,0.0,88.0,16251.75
2023-10-08 13:35:41+00:00,1455267,149.0,73.0,73.0,4.283,345.0,0.0,87.0,16256.35
2023-10-08 13:35:42+00:00,1455614,148.0,73.0,73.0,4.283,347.0,0.0,88.0,16260.44
2023-10-08 13:35:43+00:00,1455962,149.0,73.0,73.0,4.283,348.0,0.0,88.0,16264.45
2023-10-08 13:35:44+00:00,1456309,148.0,73.0,73.0,4.283,347.0,0.0,87.0,16268.62
2023-10-08 13:35:45+00:00,1456656,148.0,73.0,73.0,4.283,347.0,0.0,87.0,16272.83
2023-10-08 13:35:46+00:00,1457004,148.0,73.0,73.0,4.283,348.0,0.0,88.0,16276.92
2023-10-08 13:35:47+00:00,1457351,148.0,73.0,73.0,4.273,347.0,0.0,88.0,16280.99
2023-10-08 13:35:48+00:00,1457694,147.0,73.0,73.0,4.273,343.0,0.0,88.0,16285.4
2023-10-08 13:35:49+00:00,1458040,147.0,73.0,73.0,4.273,346.0,0.0,88.0,16289.61
2023-10-08 13:35:50+00:00,1458386,147.0,73.0,73.0,4.273,346.0,0.0,88.0,16294.1
2023-10-08 13:35:51+00:00,1458733,147.0,73.0,73.0,4.273,347.0,0.0,89.0,16298.09
2023-10-08 13:35:52+00:00,1459081,146.0,73.0,73.0,4.273,348.0,0.0,89.0,16302.0
2023-10-08 13:35:53+00:00,1459427,147.0,73.0,73.0,4.264,346.0,0.0,89.0,16305.14
2023-10-08 13:35:54+00:00,1459772,146.0,73.0,73.0,4.264,345.0,0.0,89.0,16309.5
2023-10-08 13:35:55+00:00,1460118,146.0,73.0,73.0,4.255,346.0,0.0,89.0,16313.49
2023-10-08 13:35:56+00:00,1460467,146.0,73.0,73.0,4.255,349.0,0.0,89.0,16317.87
2023-10-08 13:35:57+00:00,1460818,146.0,73.0,73.0,4.245,351.0,0.0,89.0,16322.63
2023-10-08 13:35:58+00:00,1461171,146.0,73.0,73.0,4.245,353.0,0.0,89.0,16327.5
2023-10-08 13:35:59+00:00,1461527,147.0,73.0,73.0,4.255,356.0,0.0,89.0,16332.06
2023-10-08 13:36:00+00:00,1461885,147.0,73.0,73.0,4.255,358.0,0.0,89.0,16336.66
2023-10-08 13:36:01+00:00,1462243,147.0,73.0,73.0,4.255,358.0,0.0,89.0,16340.77
2023-10-08 13:36:02+00:00,1462602,147.0,73.0,73.0,4.255,359.0,0.0,88.0,16344.48
2023-10-08 13:36:03+00:00,1462958,148.0,73.0,73.0,4.255,356.0,0.0,88.0,16347.85
2023-10-08 13:36:04+00:00,1463312,147.0,73.0,73.0,4.255,354.0,0.0,88.0,16352.47
2023-10-08 13:36:05+00:00,1463665,148.0,73.0,73.0,4.255,353.0,0.0,88.0,16356.72
2023-10-08 13:36:06+00:00,1464016,148.0,73.0,73.0,4.255,351.0,0.0,88.0,16360.85
2023-10-08 13:36:07+00:00,1464367,148.0,73.0,73.0,4.255,351.0,0.0,88.0,16364.3
2023-10-08 13:36:08+00:00,1464717,148.0,73.0,73.0,4.245,350.0,0.0,88.0,16368.37
2023-10-08 13:36:09+00:00,1465070,148.0,73.0,73.0,4.236,353.0,0.0,88.0,16372.39
2023-10-08 13:36:10+00:00,1465424,149.0,73.0,73.0,4.236,354.0,0.0,89.0,16377.08
2023-10-08 13:36:11+00:00,1465778,149.0,73.0,73.0,4.236,354.0,0.0,89.0,16381.86
2023-10-08 13:36:12+00:00,1466134,148.0,73.0,73.0,4.236,356.0,0.0,89.0,16386.78
2023-10-08 13:36:13+00:00,1466489,149.0,73.0,73.0,4.236,355.0,0.0,89.0,16392.01
2023-10-08 13:36:14+00:00,1466844,148.0,73.0,73.0,4.245,355.0,0.0,89.0,16396.87
2023-10-08 13:36:15+00:00,1467199,149.0,73.0,73.0,4.255,355.0,0.0,89.0,16401.1
2023-10-08 13:36:16+00:00,1467558,149.0,73.0,73.0,4.264,359.0,0.0,89.0,16404.91
2023-10-08 13:36:17+00:00,1467920,149.0,73.0,73.0,4.264,362.0,0.0,89.0,16409.0
2023-10-08 13:36:18+00:00,1468280,149.0,73.0,73.0,4.255,360.0,0.0,89.0,16412.7
2023-10-08 13:36:19+00:00,1468643,149.0,73.0,73.0,4.255,363.0,0.0,89.0,16416.64
2023-10-08 13:36:20+00:00,1469005,149.0,73.0,73.0,4.255,362.0,0.0,88.0,16420.68
2023-10-08 13:36:21+00:00,1469362,150.0,73.0,73.0,4.255,357.0,0.0,89.0,16425.51
2023-10-08 13:36:22+00:00,1469717,150.0,73.0,73.0,4.255,355.0,0.0,89.0,16430.37
2023-10-08 13:36:23+00:00,1470068,150.0,73.0,73.0,4.255,351.0,0.0,89.0,16434.42
2023-10-08 13:36:24+00:00,1470416,151.0,73.0,73.0,4.255,348.0,0.0,89.0,16438.68
2023-10-08 13:36:25+00:00,1470765,151.0,73.0,73.0,4.255,349.0,0.0,89.0,16443.13
2023-10-08 13:36:26+00:00,1471113,152.0,73.0,73.0,4.255,348.0,0.0,89.0,16448.0
2023-10-08 13:36:27+00:00,1471462,152.0,73.0,73.0,4.255,349.0,0.0,88.0,16452.21
2023-10-08 13:36:28+00:00,1471809,152.0,73.0,73.0,4.264,347.0,0.0,88.0,16456.38
2023-10-08 13:36:29+00:00,1472154,152.0,73.0,73.0,4.264,345.0,0.0,89.0,16460.76
2023-10-08 13:36:30+00:00,1472497,152.0,73.0,73.0,4.264,343.0,0.0,89.0,16465.27
2023-10-08 13:36:31+00:00,1472840,153.0,73.0,73.0,4.264,343.0,0.0,89.0,16469.39
2023-10-08 13:36:32+00:00,1473178,152.0,73.0,73.0,4.264,338.0,0.0,88.0,16472.83
2023-10-08 13:36:33+00:00,1473515,152.0,73.0,73.0,4.264,337.0,0.0,88.0,16477.26
2023-10-08 13:36:34+00:00,1473853,152.0,73.0,73.0,4.264,338.0,0.0,88.0,16482.05
2023-10-08 13:36:35+00:00,1474191,152.0,73.0,73.0,4.264,338.0,0.0,88.0,16486.49
2023-10-08 13:36:36+00:00,1474531,152.0,73.0,73.0,4.264,340.0,0.0,88.0,16490.35
2023-10-08 13:36:37+00:00,1474872,152.0,73.0,73.0,4.264,341.0,0.0,89.0,16494.45
2023-10-08 13:36:38+00:00,1475213,153.0,73.0,73.0,4.264,341.0,0.0,89.0,16499.38
2023-10-08 13:36:39+00:00,1475554,152.0,73.0,73.0,4.264,341.0,0.0,89.0,16504.02
2023-10-08 13:36:40+00:00,1475901,152.0,73.0,73.0,4.273,347.0,0.0,89.0,16509.68
2023-10-08 13:36:41+00:00,1476250,153.0,73.0,73.0,4.283,349.0,0.0,89.0,16514.25
2023-10-08 13:36:42+00:00,1476599,152.0,73.0,73.0,4.292,349.0,0.0,89.0,16517.73
2023-10-08 13:36:43+00:00,1476949,153.0,73.0,73.0,4.292,350.0,0.0,89.0,16521.71
2023-10-08 13:36:44+00:00,1477297,153.0,73.0,73.0,4.292,348.0,0.0,88.0,16525.91
2023-10-08 13:36:45+00:00,1477641,153.0,73.0,73.0,4.292,344.0,0.0,88.0,16529.68
2023-10-08 13:36:46+00:00,1477981,153.0,73.0,73.0,4.292,340.0,0.0,88.0,16533.92
2023-10-08 13:36:47+00:00,1478319,152.0,73.0,73.0,4.283,338.0,0.0,88.0,16537.64
2023-10-08 13:36:48+00:00,1478656,152.0,73.0,73.0,4.283,337.0,0.0,88.0,16541.57
2023-10-08 13:36:49+00:00,1478991,152.0,73.0,73.0,4.283,335.0,0.0,88.0,16545.77
2023-10-08 13:36:50+00:00,1479323,152.0,73.0,73.0,4.273,332.0,0.0,88.0,16549.93
2023-10-08 13:36:51+00:00,1479656,152.0,73.0,73.0,4.273,333.0,0.0,88.0,16554.14
2023-10-08 13:36:52+00:00,1479988,152.0,73.0,73.0,4.273,332.0,0.0,88.0,16558.79
2023-10-08 13:36:53+00:00,1480322,152.0,73.0,73.0,4.273,334.0,0.0,88.0,16563.83
2023-10-08 13:36:54+00:00,1480656,152.0,73.0,73.0,4.273,334.0,0.0,88.0,16568.23
2023-10-08 13:36:55+00:00,1480992,152.0,73.0,73.0,4.283,336.0,0.0,88.0,16572.66
2023-10-08 13:36:56+00:00,1481330,152.0,73.0,73.0,4.283,338.0,0.0,88.0,16576.53
2023-10-08 13:36:57+00:00,1481666,151.0,73.0,73.0,4.283,336.0,0.0,88.0,16581.21
2023-10-08 13:36:58+00:00,1482002,151.0,73.0,73.0,4.283,336.0,0.0,88.0,16585.38
2023-10-08 13:36:59+00:00,1482337,152.0,73.0,73.0,4.283,335.0,0.0,88.0,16589.82
2023-10-08 13:37:00+00:00,1482671,151.0,73.0,73.0,4.292,334.0,0.0,88.0,16593.89
2023-10-08 13:37:01+00:00,1483002,152.0,73.0,73.0,4.292,331.0,0.0,87.0,16597.63
2023-10-08 13:37:02+00:00,1483330,151.0,73.0,73.0,4.292,328.0,0.0,87.0,16601.61
2023-10-08 13:37:03+00:00,1483655,151.0,73.0,73.0,4.283,325.0,0.0,87.0,16605.61
2023-10-08 13:37:04+00:00,1483978,151.0,73.0,73.0,4.283,323.0,0.0,87.0,16609.75
2023-10-08 13:37:05+00:00,1484301,151.0,73.0,73.0,4.273,323.0,0.0,88.0,16613.62
2023-10-08 13:37:06+00:00,1484623,151.0,73.0,73.0,4.273,322.0,0.0,89.0,16617.84
2023-10-08 13:37:07+00:00,1484946,151.0,73.0,73.0,4.273,323.0,0.0,89.0,16622.38
2023-10-08 13:37:08+00:00,1485263,150.0,73.0,73.0,4.264,317.0,0.0,90.0,16626.67
2023-10-08 13:37:09+00:00,1485585,150.0,73.0,73.0,4.264,322.0,0.0,90.0,16631.6
2023-10-08 13:37:10+00:00,1485910,150.0,73.0,73.0,4.264,325.0,0.0,90.0,16635.53
2023-10-08 13:37:11+00:00,1486242,150.0,73.0,73.0,4.273,332.0,0.0,89.0,16640.05
2023-10-08 13:37:12+00:00,1486577,149.0,73.0,73.0,4.273,335.0,0.0,89.0,16643.97
2023-10-08 13:37:13+00:00,1486916,149.0,73.0,73.0,4.273,339.0,0.0,89.0,16647.91
2023-10-08 13:37:14+00:00,1487255,149.0,73.0,73.0,4.264,339.0,0.0,90.0,16652.43
2023-10-08 13:37:15+00:00,1487582,149.0,73.0,73.0,4.264,327.0,0.0,91.0,16657.17
2023-10-08 13:37:16+00:00,1487919,149.0,73.0,73.0,4.264,337.0,0.0,91.0,16660.51
2023-10-08 13:37:17+00:00,1488252,149.0,73.0,73.0,4.264,333.0,0.0,92.0,16664.7
2023-10-08 13:37:18+00:00,1488583,150.0,73.0,73.0,4.245,331.0,0.0,94.0,16668.14
2023-10-08 13:37:19+00:00,1488915,151.0,73.0,73.0,4.245,332.0,0.0,94.0,16672.39
2023-10-08 13:37:20+00:00,1489251,151.0,73.0,73.0,4.227,336.0,0.0,93.0,16676.76
2023-10-08 13:37:21+00:00,1489583,151.0,73.0,73.0,4.227,332.0,0.0,92.0,16680.89
2023-10-08 13:37:22+00:00,1489916,152.0,73.0,73.0,4.227,333.0,0.0,91.0,16685.37
2023-10-08 13:37:23+00:00,1490248,153.0,73.0,73.0,4.227,332.0,0.0,91.0,16689.22
2023-10-08 13:37:24+00:00,1490580,153.0,73.0,73.0,4.217,332.0,0.0,91.0,16693.73
2023-10-08 13:37:25+00:00,1490914,154.0,73.0,73.0,4.217,334.0,0.0,91.0,16698.03
2023-10-08 13:37:26+00:00,1491250,154.0,73.0,73.0,4.217,336.0,0.0,90.0,16702.74
2023-10-08 13:37:27+00:00,1491588,154.0,73.0,73.0,4.227,338.0,0.0,90.0,16707.55
2023-10-08 13:37:28+00:00,1491928,154.0,73.0,73.0,4.236,340.0,0.0,89.0,16712.26
2023-10-08 13:37:29+00:00,1492274,154.0,73.0,73.0,4.255,346.0,0.0,90.0,16716.59
2023-10-08 13:37:30+00:00,1492622,154.0,73.0,73.0,4.264,348.0,0.0,90.0,16720.89
2023-10-08 13:37:31+00:00,1492969,154.0,73.0,73.0,4.264,347.0,0.0,90.0,16725.1
2023-10-08 13:37:32+00:00,1493315,155.0,73.0,73.0,4.264,346.0,0.0,90.0,16729.56
2023-10-08 13:37:33+00:00,1493662,154.0,73.0,73.0,4.264,347.0,0.0,90.0,16733.92
2023-10-08 13:37:34+00:00,1494014,155.0,73.0,73.0,4.264,352.0,0.0,89.0,16738.46
2023-10-08 13:37:35+00:00,1494371,156.0,73.0,73.0,4.273,357.0,0.0,90.0,16742.72
2023-10-08 13:37:36+00:00,1494736,156.0,73.0,73.0,4.283,365.0,0.0,90.0,16747.94
2023-10-08 13:37:37+00:00,1495128,155.0,73.0,73.0,4.283,392.0,0.0,90.0,16752.78
2023-10-08 13:37:38+00:00,1495529,156.0,73.0,73.0,4.301,401.0,0.0,89.0,16757.56
2023-10-08 13:37:39+00:00,1495940,155.0,73.0,73.0,4.311,411.0,0.0,88.0,16762.49
2023-10-08 13:37:40+00:00,1496361,155.0,73.0,73.0,4.32,421.0,0.0,87.0,16766.57
2023-10-08 13:37:41+00:00,1496789,154.0,73.0,73.0,4.329,428.0,0.0,87.0,16770.19
2023-10-08 13:37:42+00:00,1497212,154.0,73.0,73.0,4.329,423.0,0.0,85.0,16774.04
2023-10-08 13:37:43+00:00,1497635,153.0,73.0,73.0,4.32,423.0,0.0,85.0,16777.45
2023-10-08 13:37:44+00:00,1498057,153.0,73.0,73.0,4.311,422.0,0.0,85.0,16781.46
2023-10-08 13:37:45+00:00,1498473,153.0,73.0,73.0,4.283,416.0,0.0,85.0,16784.9
2023-10-08 13:37:46+00:00,1498858,153.0,73.0,73.0,4.273,385.0,0.0,93.0,16787.99
2023-10-08 13:37:47+00:00,1499231,152.0,73.0,73.0,4.255,373.0,0.0,92.0,16791.24
2023-10-08 13:37:48+00:00,1499597,153.0,73.0,73.0,4.199,366.0,0.0,92.0,16795.11
2023-10-08 13:37:49+00:00,1499941,153.0,72.0,72.0,4.087,344.0,0.0,92.0,16799.74
2023-10-08 13:37:50+00:00,1500275,153.0,72.0,72.0,4.087,334.0,0.0,91.0,16805.21
2023-10-08 13:37:51+00:00,1500606,153.0,72.0,72.0,4.152,331.0,0.0,89.0,16809.07
2023-10-08 13:37:52+00:00,1500945,153.0,72.0,72.0,4.227,339.0,0.0,89.0,16813.79
2023-10-08 13:37:53+00:00,1501297,153.0,72.0,72.0,4.273,352.0,0.0,89.0,16818.99
2023-10-08 13:37:54+00:00,1501649,153.0,72.0,72.0,4.283,352.0,0.0,89.0,16823.18
2023-10-08 13:37:55+00:00,1502009,153.0,72.0,72.0,4.348,360.0,0.0,89.0,16828.19
2023-10-08 13:37:56+00:00,1502370,152.0,72.0,72.0,4.376,361.0,0.0,89.0,16832.41
2023-10-08 13:37:57+00:00,1502722,153.0,72.0,72.0,4.348,352.0,0.0,89.0,16837.04
2023-10-08 13:37:58+00:00,1503078,152.0,72.0,72.0,4.357,356.0,0.0,89.0,16841.59
2023-10-08 13:37:59+00:00,1503434,152.0,72.0,72.0,4.367,356.0,0.0,88.0,16845.49
2023-10-08 13:38:00+00:00,1503787,152.0,72.0,72.0,4.367,353.0,0.0,88.0,16849.96
2023-10-08 13:38:01+00:00,1504135,152.0,72.0,72.0,4.339,348.0,0.0,88.0,16853.91
2023-10-08 13:38:02+00:00,1504480,152.0,72.0,72.0,4.32,345.0,0.0,88.0,16858.54
2023-10-08 13:38:03+00:00,1504822,152.0,72.0,72.0,4.339,342.0,0.0,88.0,16862.62
2023-10-08 13:38:04+00:00,1505161,151.0,72.0,72.0,4.311,339.0,0.0,88.0,16866.59
2023-10-08 13:38:05+00:00,1505497,151.0,72.0,72.0,4.311,336.0,0.0,88.0,16871.15
2023-10-08 13:38:06+00:00,1505833,151.0,72.0,72.0,4.311,336.0,0.0,88.0,16875.29
2023-10-08 13:38:07+00:00,1506168,151.0,72.0,72.0,4.292,335.0,0.0,88.0,16879.52
2023-10-08 13:38:08+00:00,1506504,151.0,72.0,72.0,4.292,336.0,0.0,88.0,16882.94
2023-10-08 13:38:09+00:00,1506842,151.0,72.0,72.0,4.292,338.0,0.0,88.0,16886.66
2023-10-08 13:38:10+00:00,1507172,151.0,72.0,72.0,4.217,330.0,0.0,88.0,16891.03
2023-10-08 13:38:11+00:00,1507503,151.0,72.0,72.0,4.217,331.0,0.0,88.0,16895.27
2023-10-08 13:38:12+00:00,1507830,151.0,72.0,72.0,4.217,327.0,0.0,88.0,16899.71
2023-10-08 13:38:13+00:00,1508160,151.0,72.0,72.0,4.227,330.0,0.0,88.0,16903.89
2023-10-08 13:38:14+00:00,1508492,151.0,72.0,72.0,4.255,332.0,0.0,89.0,16907.98
2023-10-08 13:38:15+00:00,1508823,151.0,72.0,72.0,4.264,331.0,0.0,89.0,16911.7
2023-10-08 13:38:16+00:00,1509152,152.0,72.0,72.0,4.255,329.0,0.0,89.0,16916.0
2023-10-08 13:38:17+00:00,1509481,152.0,72.0,72.0,4.255,329.0,0.0,89.0,16919.85
2023-10-08 13:38:18+00:00,1509804,152.0,72.0,72.0,4.245,323.0,0.0,91.0,16923.47
2023-10-08 13:38:19+00:00,1510129,152.0,72.0,72.0,4.236,325.0,0.0,91.0,16927.49
2023-10-08 13:38:20+00:00,1510458,152.0,72.0,72.0,4.208,329.0,0.0,90.0,16931.69
2023-10-08 13:38:21+00:00,1510780,153.0,72.0,72.0,4.199,322.0,0.0,90.0,16935.47
2023-10-08 13:38:22+00:00,1511100,153.0,72.0,72.0,4.199,320.0,0.0,90.0,16939.82
2023-10-08 13:38:23+00:00,1511422,153.0,72.0,72.0,4.189,322.0,0.0,90.0,16943.93
2023-10-08 13:38:24+00:00,1511745,152.0,72.0,72.0,4.189,323.0,0.0,90.0,16948.15
2023-10-08 13:38:25+00:00,1512066,152.0,72.0,72.0,4.18,321.0,0.0,89.0,16952.56
2023-10-08 13:38:26+00:00,1512385,153.0,72.0,72.0,4.18,319.0,0.0,89.0,16956.41
2023-10-08 13:38:27+00:00,1512702,152.0,72.0,72.0,4.18,317.0,0.0,89.0,16960.71
2023-10-08 13:38:28+00:00,1513020,152.0,72.0,72.0,4.18,318.0,0.0,89.0,16964.83
2023-10-08 13:38:29+00:00,1513338,152.0,72.0,72.0,4.18,318.0,0.0,89.0,16970.4
2023-10-08 13:38:30+00:00,1513657,151.0,72.0,72.0,4.18,319.0,0.0,88.0,16975.36
2023-10-08 13:38:31+00:00,1513977,150.0,72.0,72.0,4.208,320.0,0.0,88.0,16980.65
2023-10-08 13:38:32+00:00,1514295,150.0,72.0,72.0,4.217,318.0,0.0,88.0,16985.0
2023-10-08 13:38:33+00:00,1514614,150.0,72.0,72.0,4.236,319.0,0.0,89.0,16989.7
2023-10-08 13:38:34+00:00,1514935,150.0,72.0,72.0,4.245,321.0,0.0,89.0,16994.42
2023-10-08 13:38:35+00:00,1515255,149.0,72.0,72.0,4.255,320.0,0.0,89.0,16998.6
2023-10-08 13:38:36+00:00,1515575,149.0,72.0,72.0,4.264,320.0,0.0,89.0,17003.25
2023-10-08 13:38:37+00:00,1515894,149.0,72.0,72.0,4.264,319.0,0.0,89.0,17007.06
2023-10-08 13:38:38+00:00,1516212,149.0,72.0,72.0,4.273,318.0,0.0,89.0,17011.02
2023-10-08 13:38:39+00:00,1516528,148.0,72.0,72.0,4.273,316.0,0.0,89.0,17014.51
2023-10-08 13:38:40+00:00,1516848,149.0,72.0,72.0,4.273,320.0,0.0,89.0,17018.46
2023-10-08 13:38:41+00:00,1517169,148.0,72.0,72.0,4.264,321.0,0.0,89.0,17023.59
2023-10-08 13:38:42+00:00,1517494,149.0,72.0,72.0,4.264,325.0,0.0,89.0,17027.77
2023-10-08 13:38:43+00:00,1517820,149.0,72.0,72.0,4.264,326.0,0.0,89.0,17032.31
2023-10-08 13:38:44+00:00,1518147,149.0,72.0,72.0,4.273,327.0,0.0,89.0,17036.43
2023-10-08 13:38:45+00:00,1518473,149.0,72.0,72.0,4.264,326.0,0.0,89.0,17040.27
2023-10-08 13:38:46+00:00,1518804,151.0,72.0,72.0,4.264,331.0,0.0,89.0,17045.08
2023-10-08 13:38:47+00:00,1519139,151.0,72.0,72.0,4.264,335.0,0.0,89.0,17049.87
2023-10-08 13:38:48+00:00,1519478,151.0,72.0,72.0,4.264,339.0,0.0,89.0,17054.43
2023-10-08 13:38:49+00:00,1519816,151.0,72.0,72.0,4.273,338.0,0.0,89.0,17058.86
2023-10-08 13:38:50+00:00,1520157,152.0,72.0,72.0,4.283,341.0,0.0,89.0,17063.07
2023-10-08 13:38:51+00:00,1520497,152.0,72.0,72.0,4.283,340.0,0.0,89.0,17067.63
2023-10-08 13:38:52+00:00,1520837,152.0,72.0,72.0,4.283,340.0,0.0,88.0,17071.96
2023-10-08 13:38:53+00:00,1521174,151.0,72.0,72.0,4.283,337.0,0.0,88.0,17076.05
2023-10-08 13:38:54+00:00,1521511,152.0,72.0,72.0,4.283,337.0,0.0,88.0,17080.2
2023-10-08 13:38:55+00:00,1521846,151.0,72.0,72.0,4.283,335.0,0.0,88.0,17084.56
2023-10-08 13:38:56+00:00,1522178,151.0,72.0,72.0,4.283,332.0,0.0,88.0,17088.62
2023-10-08 13:38:57+00:00,1522512,151.0,72.0,72.0,4.283,334.0,0.0,89.0,17092.8
2023-10-08 13:38:58+00:00,1522847,151.0,72.0,72.0,4.283,335.0,0.0,89.0,17097.34
2023-10-08 13:38:59+00:00,1523181,150.0,72.0,72.0,4.283,334.0,0.0,89.0,17101.61
2023-10-08 13:39:00+00:00,1523511,150.0,72.0,72.0,4.283,330.0,0.0,89.0,17105.39
2023-10-08 13:39:01+00:00,1523841,151.0,72.0,72.0,4.283,330.0,0.0,89.0,17109.59
2023-10-08 13:39:02+00:00,1524172,151.0,72.0,72.0,4.273,331.0,0.0,88.0,17113.89
2023-10-08 13:39:03+00:00,1524507,151.0,72.0,72.0,4.273,335.0,0.0,88.0,17118.15
2023-10-08 13:39:04+00:00,1524844,151.0,72.0,72.0,4.273,337.0,0.0,88.0,17122.45
2023-10-08 13:39:05+00:00,1525180,152.0,72.0,72.0,4.273,336.0,0.0,88.0,17126.42
2023-10-08 13:39:06+00:00,1525517,152.0,72.0,72.0,4.273,337.0,0.0,88.0,17131.17
2023-10-08 13:39:07+00:00,1525854,153.0,72.0,72.0,4.273,337.0,0.0,88.0,17135.91
2023-10-08 13:39:08+00:00,1526193,153.0,72.0,72.0,4.273,339.0,0.0,88.0,17140.24
2023-10-08 13:39:09+00:00,1526534,152.0,72.0,72.0,4.283,341.0,0.0,88.0,17144.64
2023-10-08 13:39:10+00:00,1526878,153.0,72.0,72.0,4.283,344.0,0.0,88.0,17149.24
2023-10-08 13:39:11+00:00,1527216,153.0,72.0,72.0,4.283,338.0,0.0,88.0,17153.42
2023-10-08 13:39:12+00:00,1527553,153.0,72.0,72.0,4.283,337.0,0.0,88.0,17157.64
2023-10-08 13:39:13+00:00,1527888,153.0,72.0,72.0,4.283,335.0,0.0,88.0,17161.59
2023-10-08 13:39:14+00:00,1528219,153.0,72.0,72.0,4.283,331.0,0.0,88.0,17166.26
2023-10-08 13:39:15+00:00,1528551,152.0,72.0,72.0,4.283,332.0,0.0,89.0,17170.97
2023-10-08 13:39:16+00:00,1528882,152.0,72.0,72.0,4.283,331.0,0.0,89.0,17175.32
2023-10-08 13:39:17+00:00,1529213,152.0,72.0,72.0,4.292,331.0,0.0,89.0,17179.5
2023-10-08 13:39:18+00:00,1529547,152.0,72.0,72.0,4.292,334.0,0.0,88.0,17183.66
2023-10-08 13:39:19+00:00,1529885,151.0,72.0,72.0,4.292,338.0,0.0,88.0,17187.57
2023-10-08 13:39:20+00:00,1530226,152.0,72.0,72.0,4.292,341.0,0.0,88.0,17192.12
2023-10-08 13:39:21+00:00,1530567,151.0,72.0,72.0,4.292,341.0,0.0,88.0,17196.55
2023-10-08 13:39:22+00:00,1530906,151.0,72.0,72.0,4.292,339.0,0.0,88.0,17201.12
2023-10-08 13:39:23+00:00,1531248,151.0,72.0,72.0,4.292,342.0,0.0,88.0,17205.44
2023-10-08 13:39:24+00:00,1531593,151.0,72.0,72.0,4.292,345.0,0.0,88.0,17210.25
2023-10-08 13:39:25+00:00,1531942,151.0,72.0,72.0,4.292,349.0,0.0,88.0,17214.1
2023-10-08 13:39:26+00:00,1532293,150.0,72.0,72.0,4.301,351.0,0.0,87.0,17217.92
2023-10-08 13:39:27+00:00,1532639,150.0,72.0,72.0,4.292,346.0,0.0,87.0,17221.79
2023-10-08 13:39:28+00:00,1532984,150.0,72.0,72.0,4.292,345.0,0.0,88.0,17226.3
2023-10-08 13:39:29+00:00,1533327,150.0,72.0,72.0,4.292,343.0,0.0,88.0,17230.45
2023-10-08 13:39:30+00:00,1533671,150.0,72.0,72.0,4.292,344.0,0.0,88.0,17235.01
2023-10-08 13:39:31+00:00,1534013,149.0,72.0,72.0,4.292,342.0,0.0,88.0,17239.22
2023-10-08 13:39:32+00:00,1534352,149.0,72.0,72.0,4.292,339.0,0.0,88.0,17243.43
2023-10-08 13:39:33+00:00,1534690,149.0,72.0,72.0,4.292,338.0,0.0,88.0,17247.77
2023-10-08 13:39:34+00:00,1535027,149.0,72.0,72.0,4.292,337.0,0.0,88.0,17251.88
2023-10-08 13:39:35+00:00,1535364,149.0,72.0,72.0,4.292,337.0,0.0,88.0,17256.06
2023-10-08 13:39:36+00:00,1535702,149.0,72.0,72.0,4.283,338.0,0.0,88.0,17260.63
2023-10-08 13:39:37+00:00,1536040,149.0,72.0,72.0,4.283,338.0,0.0,88.0,17264.95
2023-10-08 13:39:38+00:00,1536379,149.0,72.0,72.0,4.292,339.0,0.0,88.0,17269.03
2023-10-08 13:39:39+00:00,1536722,148.0,72.0,72.0,4.292,343.0,0.0,88.0,17273.64
